2024-07-30 21:23:25 status unpacked dbus:amd64 1.14.10-1~deb12u1
2024-07-30 21:23:25 status half-configured dbus:amd64 1.14.10-1~deb12u1
2024-07-30 21:23:25 status installed dbus:amd64 1.14.10-1~deb12u1
2024-07-30 21:23:25 configure libgssapi-krb5-2:amd64 1.20.1-2+deb12u2 <none>
2024-07-30 21:23:25 status unpacked libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2024-07-30 21:23:25 status half-configured libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2024-07-30 21:23:25 status installed libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2024-07-30 21:23:25 configure ucf:all 3.0043+nmu1 <none>
2024-07-30 21:23:25 status unpacked ucf:all 3.0043+nmu1
2024-07-30 21:23:25 status half-configured ucf:all 3.0043+nmu1
2024-07-30 21:23:25 status installed ucf:all 3.0043+nmu1
2024-07-30 21:23:25 configure libpam-systemd:amd64 252.26-1~deb12u2 <none>
2024-07-30 21:23:25 status unpacked libpam-systemd:amd64 252.26-1~deb12u2
2024-07-30 21:23:25 status half-configured libpam-systemd:amd64 252.26-1~deb12u2
2024-07-30 21:23:25 status installed libpam-systemd:amd64 252.26-1~deb12u2
2024-07-30 21:23:25 configure libx11-6:amd64 2:1.8.4-2+deb12u2 <none>
2024-07-30 21:23:25 status unpacked libx11-6:amd64 2:1.8.4-2+deb12u2
2024-07-30 21:23:25 status half-configured libx11-6:amd64 2:1.8.4-2+deb12u2
2024-07-30 21:23:25 status installed libx11-6:amd64 2:1.8.4-2+deb12u2
2024-07-30 21:23:25 configure libxmuu1:amd64 2:1.1.3-3 <none>
2024-07-30 21:23:25 status unpacked libxmuu1:amd64 2:1.1.3-3
2024-07-30 21:23:25 status half-configured libxmuu1:amd64 2:1.1.3-3
2024-07-30 21:23:25 status installed libxmuu1:amd64 2:1.1.3-3
2024-07-30 21:23:25 configure libtirpc3:amd64 1.3.3+ds-1 <none>
2024-07-30 21:23:25 status unpacked libtirpc3:amd64 1.3.3+ds-1
2024-07-30 21:23:25 status half-configured libtirpc3:amd64 1.3.3+ds-1
2024-07-30 21:23:25 status installed libtirpc3:amd64 1.3.3+ds-1
2024-07-30 21:23:25 configure openssh-client:amd64 1:9.2p1-2+deb12u3 <none>
2024-07-30 21:23:25 status unpacked openssh-client:amd64 1:9.2p1-2+deb12u3
2024-07-30 21:23:25 status half-configured openssh-client:amd64 1:9.2p1-2+deb12u3
2024-07-30 21:23:25 status installed openssh-client:amd64 1:9.2p1-2+deb12u3
2024-07-30 21:23:25 configure libxext6:amd64 2:1.3.4-1+b1 <none>
2024-07-30 21:23:25 status unpacked libxext6:amd64 2:1.3.4-1+b1
2024-07-30 21:23:25 status half-configured libxext6:amd64 2:1.3.4-1+b1
2024-07-30 21:23:25 status installed libxext6:amd64 2:1.3.4-1+b1
2024-07-30 21:23:25 configure dbus-user-session:amd64 1.14.10-1~deb12u1 <none>
2024-07-30 21:23:25 status unpacked dbus-user-session:amd64 1.14.10-1~deb12u1
2024-07-30 21:23:25 status half-configured dbus-user-session:amd64 1.14.10-1~deb12u1
2024-07-30 21:23:25 status installed dbus-user-session:amd64 1.14.10-1~deb12u1
2024-07-30 21:23:25 configure xauth:amd64 1:1.1.2-1 <none>
2024-07-30 21:23:25 status unpacked xauth:amd64 1:1.1.2-1
2024-07-30 21:23:25 status half-configured xauth:amd64 1:1.1.2-1
2024-07-30 21:23:25 status installed xauth:amd64 1:1.1.2-1
2024-07-30 21:23:25 configure libnsl2:amd64 1.3.0-2 <none>
2024-07-30 21:23:25 status unpacked libnsl2:amd64 1.3.0-2
2024-07-30 21:23:25 status half-configured libnsl2:amd64 1.3.0-2
2024-07-30 21:23:25 status installed libnsl2:amd64 1.3.0-2
2024-07-30 21:23:25 configure openssh-sftp-server:amd64 1:9.2p1-2+deb12u3 <none>
2024-07-30 21:23:25 status unpacked openssh-sftp-server:amd64 1:9.2p1-2+deb12u3
2024-07-30 21:23:25 status half-configured openssh-sftp-server:amd64 1:9.2p1-2+deb12u3
2024-07-30 21:23:25 status installed openssh-sftp-server:amd64 1:9.2p1-2+deb12u3
2024-07-30 21:23:25 configure libwrap0:amd64 7.6.q-32 <none>
2024-07-30 21:23:25 status unpacked libwrap0:amd64 7.6.q-32
2024-07-30 21:23:25 status half-configured libwrap0:amd64 7.6.q-32
2024-07-30 21:23:25 status installed libwrap0:amd64 7.6.q-32
2024-07-30 21:23:25 configure openssh-server:amd64 1:9.2p1-2+deb12u3 <none>
2024-07-30 21:23:25 status unpacked openssh-server:amd64 1:9.2p1-2+deb12u3
2024-07-30 21:23:25 status half-configured openssh-server:amd64 1:9.2p1-2+deb12u3
2024-07-30 21:23:26 status installed openssh-server:amd64 1:9.2p1-2+deb12u3
2024-07-30 21:23:26 trigproc libc-bin:amd64 2.36-9+deb12u7 <none>
2024-07-30 21:23:26 status half-configured libc-bin:amd64 2.36-9+deb12u7
2024-07-30 21:23:26 status installed libc-bin:amd64 2.36-9+deb12u7
2024-07-30 22:22:39 startup archives unpack
2024-07-30 22:22:39 install perl-modules-5.36:all <none> 5.36.0-7+deb12u1
2024-07-30 22:22:39 status half-installed perl-modules-5.36:all 5.36.0-7+deb12u1
2024-07-30 22:22:39 status unpacked perl-modules-5.36:all 5.36.0-7+deb12u1
2024-07-30 22:22:39 install libgdbm6:amd64 <none> 1.23-3
2024-07-30 22:22:39 status triggers-pending libc-bin:amd64 2.36-9+deb12u7
2024-07-30 22:22:39 status half-installed libgdbm6:amd64 1.23-3
2024-07-30 22:22:39 status unpacked libgdbm6:amd64 1.23-3
2024-07-30 22:22:39 install libgdbm-compat4:amd64 <none> 1.23-3
2024-07-30 22:22:39 status half-installed libgdbm-compat4:amd64 1.23-3
2024-07-30 22:22:39 status unpacked libgdbm-compat4:amd64 1.23-3
2024-07-30 22:22:39 install libperl5.36:amd64 <none> 5.36.0-7+deb12u1
2024-07-30 22:22:39 status half-installed libperl5.36:amd64 5.36.0-7+deb12u1
2024-07-30 22:22:39 status unpacked libperl5.36:amd64 5.36.0-7+deb12u1
2024-07-30 22:22:39 install perl:amd64 <none> 5.36.0-7+deb12u1
2024-07-30 22:22:39 status half-installed perl:amd64 5.36.0-7+deb12u1
2024-07-30 22:22:39 status unpacked perl:amd64 5.36.0-7+deb12u1
2024-07-30 22:22:39 install liblocale-gettext-perl:amd64 <none> 1.07-5
2024-07-30 22:22:39 status half-installed liblocale-gettext-perl:amd64 1.07-5
2024-07-30 22:22:39 status unpacked liblocale-gettext-perl:amd64 1.07-5
2024-07-30 22:22:39 install netbase:all <none> 6.4
2024-07-30 22:22:39 status half-installed netbase:all 6.4
2024-07-30 22:22:39 status unpacked netbase:all 6.4
2024-07-30 22:22:39 install readline-common:all <none> 8.2-1.3
2024-07-30 22:22:39 status half-installed readline-common:all 8.2-1.3
2024-07-30 22:22:39 status unpacked readline-common:all 8.2-1.3
2024-07-30 22:22:39 install bzip2:amd64 <none> 1.0.8-5+b1
2024-07-30 22:22:39 status half-installed bzip2:amd64 1.0.8-5+b1
2024-07-30 22:22:39 status unpacked bzip2:amd64 1.0.8-5+b1
2024-07-30 22:22:39 install manpages:all <none> 6.03-2
2024-07-30 22:22:39 status half-installed manpages:all 6.03-2
2024-07-30 22:22:39 status unpacked manpages:all 6.03-2
2024-07-30 22:22:39 install xz-utils:amd64 <none> 5.4.1-0.2
2024-07-30 22:22:39 status half-installed xz-utils:amd64 5.4.1-0.2
2024-07-30 22:22:40 status unpacked xz-utils:amd64 5.4.1-0.2
2024-07-30 22:22:40 install binutils-common:amd64 <none> 2.40-2
2024-07-30 22:22:40 status half-installed binutils-common:amd64 2.40-2
2024-07-30 22:22:40 status unpacked binutils-common:amd64 2.40-2
2024-07-30 22:22:40 install libbinutils:amd64 <none> 2.40-2
2024-07-30 22:22:40 status half-installed libbinutils:amd64 2.40-2
2024-07-30 22:22:40 status unpacked libbinutils:amd64 2.40-2
2024-07-30 22:22:40 install libctf-nobfd0:amd64 <none> 2.40-2
2024-07-30 22:22:40 status half-installed libctf-nobfd0:amd64 2.40-2
2024-07-30 22:22:40 status unpacked libctf-nobfd0:amd64 2.40-2
2024-07-30 22:22:40 install libctf0:amd64 <none> 2.40-2
2024-07-30 22:22:40 status half-installed libctf0:amd64 2.40-2
2024-07-30 22:22:40 status unpacked libctf0:amd64 2.40-2
2024-07-30 22:22:40 install libgprofng0:amd64 <none> 2.40-2
2024-07-30 22:22:40 status half-installed libgprofng0:amd64 2.40-2
2024-07-30 22:22:40 status unpacked libgprofng0:amd64 2.40-2
2024-07-30 22:22:40 install libjansson4:amd64 <none> 2.14-2
2024-07-30 22:22:40 status half-installed libjansson4:amd64 2.14-2
2024-07-30 22:22:40 status unpacked libjansson4:amd64 2.14-2
2024-07-30 22:22:40 install binutils-x86-64-linux-gnu:amd64 <none> 2.40-2
2024-07-30 22:22:40 status half-installed binutils-x86-64-linux-gnu:amd64 2.40-2
2024-07-30 22:22:40 status unpacked binutils-x86-64-linux-gnu:amd64 2.40-2
2024-07-30 22:22:40 install binutils:amd64 <none> 2.40-2
2024-07-30 22:22:40 status half-installed binutils:amd64 2.40-2
2024-07-30 22:22:40 status unpacked binutils:amd64 2.40-2
2024-07-30 22:22:40 install libc-dev-bin:amd64 <none> 2.36-9+deb12u7
2024-07-30 22:22:40 status half-installed libc-dev-bin:amd64 2.36-9+deb12u7
2024-07-30 22:22:40 status unpacked libc-dev-bin:amd64 2.36-9+deb12u7
2024-07-30 22:22:40 install linux-libc-dev:amd64 <none> 6.1.99-1
2024-07-30 22:22:40 status half-installed linux-libc-dev:amd64 6.1.99-1
2024-07-30 22:22:40 status unpacked linux-libc-dev:amd64 6.1.99-1
2024-07-30 22:22:40 install libcrypt-dev:amd64 <none> 1:4.4.33-2
2024-07-30 22:22:40 status half-installed libcrypt-dev:amd64 1:4.4.33-2
2024-07-30 22:22:40 status unpacked libcrypt-dev:amd64 1:4.4.33-2
2024-07-30 22:22:40 install libtirpc-dev:amd64 <none> 1.3.3+ds-1
2024-07-30 22:22:40 status half-installed libtirpc-dev:amd64 1.3.3+ds-1
2024-07-30 22:22:40 status unpacked libtirpc-dev:amd64 1.3.3+ds-1
2024-07-30 22:22:40 install libnsl-dev:amd64 <none> 1.3.0-2
2024-07-30 22:22:40 status half-installed libnsl-dev:amd64 1.3.0-2
2024-07-30 22:22:40 status unpacked libnsl-dev:amd64 1.3.0-2
2024-07-30 22:22:40 install rpcsvc-proto:amd64 <none> 1.4.3-1
2024-07-30 22:22:40 status half-installed rpcsvc-proto:amd64 1.4.3-1
2024-07-30 22:22:40 status unpacked rpcsvc-proto:amd64 1.4.3-1
2024-07-30 22:22:40 install libc6-dev:amd64 <none> 2.36-9+deb12u7
2024-07-30 22:22:40 status half-installed libc6-dev:amd64 2.36-9+deb12u7
2024-07-30 22:22:41 status unpacked libc6-dev:amd64 2.36-9+deb12u7
2024-07-30 22:22:41 install libisl23:amd64 <none> 0.25-1.1
2024-07-30 22:22:41 status half-installed libisl23:amd64 0.25-1.1
2024-07-30 22:22:41 status unpacked libisl23:amd64 0.25-1.1
2024-07-30 22:22:41 install libmpfr6:amd64 <none> 4.2.0-1
2024-07-30 22:22:41 status half-installed libmpfr6:amd64 4.2.0-1
2024-07-30 22:22:41 status unpacked libmpfr6:amd64 4.2.0-1
2024-07-30 22:22:41 install libmpc3:amd64 <none> 1.3.1-1
2024-07-30 22:22:41 status half-installed libmpc3:amd64 1.3.1-1
2024-07-30 22:22:41 status unpacked libmpc3:amd64 1.3.1-1
2024-07-30 22:22:41 install cpp-12:amd64 <none> 12.2.0-14
2024-07-30 22:22:41 status half-installed cpp-12:amd64 12.2.0-14
2024-07-30 22:22:41 status unpacked cpp-12:amd64 12.2.0-14
2024-07-30 22:22:41 install cpp:amd64 <none> 4:12.2.0-3
2024-07-30 22:22:41 status half-installed cpp:amd64 4:12.2.0-3
2024-07-30 22:22:41 status unpacked cpp:amd64 4:12.2.0-3
2024-07-30 22:22:41 install libcc1-0:amd64 <none> 12.2.0-14
2024-07-30 22:22:41 status half-installed libcc1-0:amd64 12.2.0-14
2024-07-30 22:22:41 status unpacked libcc1-0:amd64 12.2.0-14
2024-07-30 22:22:41 install libgomp1:amd64 <none> 12.2.0-14
2024-07-30 22:22:41 status half-installed libgomp1:amd64 12.2.0-14
2024-07-30 22:22:41 status unpacked libgomp1:amd64 12.2.0-14
2024-07-30 22:22:41 install libitm1:amd64 <none> 12.2.0-14
2024-07-30 22:22:41 status half-installed libitm1:amd64 12.2.0-14
2024-07-30 22:22:41 status unpacked libitm1:amd64 12.2.0-14
2024-07-30 22:22:41 install libatomic1:amd64 <none> 12.2.0-14
2024-07-30 22:22:41 status half-installed libatomic1:amd64 12.2.0-14
2024-07-30 22:22:41 status unpacked libatomic1:amd64 12.2.0-14
2024-07-30 22:22:41 install libasan8:amd64 <none> 12.2.0-14
2024-07-30 22:22:41 status half-installed libasan8:amd64 12.2.0-14
2024-07-30 22:22:41 status unpacked libasan8:amd64 12.2.0-14
2024-07-30 22:22:41 install liblsan0:amd64 <none> 12.2.0-14
2024-07-30 22:22:41 status half-installed liblsan0:amd64 12.2.0-14
2024-07-30 22:22:42 status unpacked liblsan0:amd64 12.2.0-14
2024-07-30 22:22:42 install libtsan2:amd64 <none> 12.2.0-14
2024-07-30 22:22:42 status half-installed libtsan2:amd64 12.2.0-14
2024-07-30 22:22:42 status unpacked libtsan2:amd64 12.2.0-14
2024-07-30 22:22:42 install libubsan1:amd64 <none> 12.2.0-14
2024-07-30 22:22:42 status half-installed libubsan1:amd64 12.2.0-14
2024-07-30 22:22:42 status unpacked libubsan1:amd64 12.2.0-14
2024-07-30 22:22:42 install libquadmath0:amd64 <none> 12.2.0-14
2024-07-30 22:22:42 status half-installed libquadmath0:amd64 12.2.0-14
2024-07-30 22:22:42 status unpacked libquadmath0:amd64 12.2.0-14
2024-07-30 22:22:42 install libgcc-12-dev:amd64 <none> 12.2.0-14
2024-07-30 22:22:42 status half-installed libgcc-12-dev:amd64 12.2.0-14
2024-07-30 22:22:42 status unpacked libgcc-12-dev:amd64 12.2.0-14
2024-07-30 22:22:42 install gcc-12:amd64 <none> 12.2.0-14
2024-07-30 22:22:42 status half-installed gcc-12:amd64 12.2.0-14
2024-07-30 22:22:43 status unpacked gcc-12:amd64 12.2.0-14
2024-07-30 22:22:43 install gcc:amd64 <none> 4:12.2.0-3
2024-07-30 22:22:43 status half-installed gcc:amd64 4:12.2.0-3
2024-07-30 22:22:43 status unpacked gcc:amd64 4:12.2.0-3
2024-07-30 22:22:43 install libstdc++-12-dev:amd64 <none> 12.2.0-14
2024-07-30 22:22:43 status half-installed libstdc++-12-dev:amd64 12.2.0-14
2024-07-30 22:22:43 status unpacked libstdc++-12-dev:amd64 12.2.0-14
2024-07-30 22:22:43 install g++-12:amd64 <none> 12.2.0-14
2024-07-30 22:22:43 status half-installed g++-12:amd64 12.2.0-14
2024-07-30 22:22:43 status unpacked g++-12:amd64 12.2.0-14
2024-07-30 22:22:43 install g++:amd64 <none> 4:12.2.0-3
2024-07-30 22:22:43 status half-installed g++:amd64 4:12.2.0-3
2024-07-30 22:22:43 status unpacked g++:amd64 4:12.2.0-3
2024-07-30 22:22:43 install make:amd64 <none> 4.3-4.1
2024-07-30 22:22:43 status half-installed make:amd64 4.3-4.1
2024-07-30 22:22:43 status unpacked make:amd64 4.3-4.1
2024-07-30 22:22:43 install libdpkg-perl:all <none> 1.21.22
2024-07-30 22:22:43 status half-installed libdpkg-perl:all 1.21.22
2024-07-30 22:22:43 status unpacked libdpkg-perl:all 1.21.22
2024-07-30 22:22:43 install patch:amd64 <none> 2.7.6-7
2024-07-30 22:22:43 status half-installed patch:amd64 2.7.6-7
2024-07-30 22:22:43 status unpacked patch:amd64 2.7.6-7
2024-07-30 22:22:43 install dpkg-dev:all <none> 1.21.22
2024-07-30 22:22:43 status half-installed dpkg-dev:all 1.21.22
2024-07-30 22:22:44 status unpacked dpkg-dev:all 1.21.22
2024-07-30 22:22:44 install build-essential:amd64 <none> 12.9
2024-07-30 22:22:44 status half-installed build-essential:amd64 12.9
2024-07-30 22:22:44 status unpacked build-essential:amd64 12.9
2024-07-30 22:22:44 install libassuan0:amd64 <none> 2.5.5-5
2024-07-30 22:22:44 status half-installed libassuan0:amd64 2.5.5-5
2024-07-30 22:22:44 status unpacked libassuan0:amd64 2.5.5-5
2024-07-30 22:22:44 install libreadline8:amd64 <none> 8.2-1.3
2024-07-30 22:22:44 status half-installed libreadline8:amd64 8.2-1.3
2024-07-30 22:22:44 status unpacked libreadline8:amd64 8.2-1.3
2024-07-30 22:22:44 install gpgconf:amd64 <none> 2.2.40-1.1
2024-07-30 22:22:44 status half-installed gpgconf:amd64 2.2.40-1.1
2024-07-30 22:22:44 status unpacked gpgconf:amd64 2.2.40-1.1
2024-07-30 22:22:44 install libksba8:amd64 <none> 1.6.3-2
2024-07-30 22:22:44 status half-installed libksba8:amd64 1.6.3-2
2024-07-30 22:22:44 status unpacked libksba8:amd64 1.6.3-2
2024-07-30 22:22:44 install libsasl2-modules-db:amd64 <none> 2.1.28+dfsg-10
2024-07-30 22:22:44 status half-installed libsasl2-modules-db:amd64 2.1.28+dfsg-10
2024-07-30 22:22:44 status unpacked libsasl2-modules-db:amd64 2.1.28+dfsg-10
2024-07-30 22:22:44 install libsasl2-2:amd64 <none> 2.1.28+dfsg-10
2024-07-30 22:22:44 status half-installed libsasl2-2:amd64 2.1.28+dfsg-10
2024-07-30 22:22:44 status unpacked libsasl2-2:amd64 2.1.28+dfsg-10
2024-07-30 22:22:44 install libldap-2.5-0:amd64 <none> 2.5.13+dfsg-5
2024-07-30 22:22:44 status half-installed libldap-2.5-0:amd64 2.5.13+dfsg-5
2024-07-30 22:22:44 status unpacked libldap-2.5-0:amd64 2.5.13+dfsg-5
2024-07-30 22:22:44 install libnpth0:amd64 <none> 1.6-3
2024-07-30 22:22:44 status half-installed libnpth0:amd64 1.6-3
2024-07-30 22:22:44 status unpacked libnpth0:amd64 1.6-3
2024-07-30 22:22:44 install dirmngr:amd64 <none> 2.2.40-1.1
2024-07-30 22:22:44 status half-installed dirmngr:amd64 2.2.40-1.1
2024-07-30 22:22:44 status unpacked dirmngr:amd64 2.2.40-1.1
2024-07-30 22:22:44 install libfakeroot:amd64 <none> 1.31-1.2
2024-07-30 22:22:44 status half-installed libfakeroot:amd64 1.31-1.2
2024-07-30 22:22:44 status unpacked libfakeroot:amd64 1.31-1.2
2024-07-30 22:22:44 install fakeroot:amd64 <none> 1.31-1.2
2024-07-30 22:22:44 status half-installed fakeroot:amd64 1.31-1.2
2024-07-30 22:22:44 status unpacked fakeroot:amd64 1.31-1.2
2024-07-30 22:22:44 install fonts-dejavu-core:all <none> 2.37-6
2024-07-30 22:22:44 status half-installed fonts-dejavu-core:all 2.37-6
2024-07-30 22:22:44 status unpacked fonts-dejavu-core:all 2.37-6
2024-07-30 22:22:44 install fontconfig-config:amd64 <none> 2.14.1-4
2024-07-30 22:22:44 status half-installed fontconfig-config:amd64 2.14.1-4
2024-07-30 22:22:44 status unpacked fontconfig-config:amd64 2.14.1-4
2024-07-30 22:22:44 install gnupg-l10n:all <none> 2.2.40-1.1
2024-07-30 22:22:44 status half-installed gnupg-l10n:all 2.2.40-1.1
2024-07-30 22:22:44 status unpacked gnupg-l10n:all 2.2.40-1.1
2024-07-30 22:22:44 install gnupg-utils:amd64 <none> 2.2.40-1.1
2024-07-30 22:22:44 status half-installed gnupg-utils:amd64 2.2.40-1.1
2024-07-30 22:22:44 status unpacked gnupg-utils:amd64 2.2.40-1.1
2024-07-30 22:22:44 install libsqlite3-0:amd64 <none> 3.40.1-2
2024-07-30 22:22:44 status half-installed libsqlite3-0:amd64 3.40.1-2
2024-07-30 22:22:44 status unpacked libsqlite3-0:amd64 3.40.1-2
2024-07-30 22:22:44 install gpg:amd64 <none> 2.2.40-1.1
2024-07-30 22:22:44 status half-installed gpg:amd64 2.2.40-1.1
2024-07-30 22:22:44 status unpacked gpg:amd64 2.2.40-1.1
2024-07-30 22:22:44 install pinentry-curses:amd64 <none> 1.2.1-1
2024-07-30 22:22:44 status half-installed pinentry-curses:amd64 1.2.1-1
2024-07-30 22:22:44 status unpacked pinentry-curses:amd64 1.2.1-1
2024-07-30 22:22:44 install gpg-agent:amd64 <none> 2.2.40-1.1
2024-07-30 22:22:44 status half-installed gpg-agent:amd64 2.2.40-1.1
2024-07-30 22:22:45 status unpacked gpg-agent:amd64 2.2.40-1.1
2024-07-30 22:22:45 install gpg-wks-client:amd64 <none> 2.2.40-1.1
2024-07-30 22:22:45 status half-installed gpg-wks-client:amd64 2.2.40-1.1
2024-07-30 22:22:45 status unpacked gpg-wks-client:amd64 2.2.40-1.1
2024-07-30 22:22:45 install gpg-wks-server:amd64 <none> 2.2.40-1.1
2024-07-30 22:22:45 status half-installed gpg-wks-server:amd64 2.2.40-1.1
2024-07-30 22:22:45 status unpacked gpg-wks-server:amd64 2.2.40-1.1
2024-07-30 22:22:45 install gpgsm:amd64 <none> 2.2.40-1.1
2024-07-30 22:22:45 status half-installed gpgsm:amd64 2.2.40-1.1
2024-07-30 22:22:45 status unpacked gpgsm:amd64 2.2.40-1.1
2024-07-30 22:22:45 install gnupg:all <none> 2.2.40-1.1
2024-07-30 22:22:45 status half-installed gnupg:all 2.2.40-1.1
2024-07-30 22:22:45 status unpacked gnupg:all 2.2.40-1.1
2024-07-30 22:22:45 install libabsl20220623:amd64 <none> 20220623.1-1
2024-07-30 22:22:45 status half-installed libabsl20220623:amd64 20220623.1-1
2024-07-30 22:22:45 status unpacked libabsl20220623:amd64 20220623.1-1
2024-07-30 22:22:45 install libalgorithm-diff-perl:all <none> 1.201-1
2024-07-30 22:22:45 status half-installed libalgorithm-diff-perl:all 1.201-1
2024-07-30 22:22:45 status unpacked libalgorithm-diff-perl:all 1.201-1
2024-07-30 22:22:45 install libalgorithm-diff-xs-perl:amd64 <none> 0.04-8+b1
2024-07-30 22:22:45 status half-installed libalgorithm-diff-xs-perl:amd64 0.04-8+b1
2024-07-30 22:22:45 status unpacked libalgorithm-diff-xs-perl:amd64 0.04-8+b1
2024-07-30 22:22:45 install libalgorithm-merge-perl:all <none> 0.08-5
2024-07-30 22:22:45 status half-installed libalgorithm-merge-perl:all 0.08-5
2024-07-30 22:22:45 status unpacked libalgorithm-merge-perl:all 0.08-5
2024-07-30 22:22:45 install libaom3:amd64 <none> 3.6.0-1
2024-07-30 22:22:45 status half-installed libaom3:amd64 3.6.0-1
2024-07-30 22:22:45 status unpacked libaom3:amd64 3.6.0-1
2024-07-30 22:22:45 install libdav1d6:amd64 <none> 1.0.0-2+deb12u1
2024-07-30 22:22:45 status half-installed libdav1d6:amd64 1.0.0-2+deb12u1
2024-07-30 22:22:45 status unpacked libdav1d6:amd64 1.0.0-2+deb12u1
2024-07-30 22:22:45 install libgav1-1:amd64 <none> 0.18.0-1+b1
2024-07-30 22:22:45 status half-installed libgav1-1:amd64 0.18.0-1+b1
2024-07-30 22:22:45 status unpacked libgav1-1:amd64 0.18.0-1+b1
2024-07-30 22:22:45 install librav1e0:amd64 <none> 0.5.1-6
2024-07-30 22:22:45 status half-installed librav1e0:amd64 0.5.1-6
2024-07-30 22:22:45 status unpacked librav1e0:amd64 0.5.1-6
2024-07-30 22:22:45 install libsvtav1enc1:amd64 <none> 1.4.1+dfsg-1
2024-07-30 22:22:45 status half-installed libsvtav1enc1:amd64 1.4.1+dfsg-1
2024-07-30 22:22:45 status unpacked libsvtav1enc1:amd64 1.4.1+dfsg-1
2024-07-30 22:22:45 install libjpeg62-turbo:amd64 <none> 1:2.1.5-2
2024-07-30 22:22:45 status half-installed libjpeg62-turbo:amd64 1:2.1.5-2
2024-07-30 22:22:45 status unpacked libjpeg62-turbo:amd64 1:2.1.5-2
2024-07-30 22:22:45 install libyuv0:amd64 <none> 0.0~git20230123.b2528b0-1
2024-07-30 22:22:45 status half-installed libyuv0:amd64 0.0~git20230123.b2528b0-1
2024-07-30 22:22:45 status unpacked libyuv0:amd64 0.0~git20230123.b2528b0-1
2024-07-30 22:22:45 install libavif15:amd64 <none> 0.11.1-1
2024-07-30 22:22:45 status half-installed libavif15:amd64 0.11.1-1
2024-07-30 22:22:45 status unpacked libavif15:amd64 0.11.1-1
2024-07-30 22:22:45 install libbrotli1:amd64 <none> 1.0.9-2+b6
2024-07-30 22:22:45 status half-installed libbrotli1:amd64 1.0.9-2+b6
2024-07-30 22:22:46 status unpacked libbrotli1:amd64 1.0.9-2+b6
2024-07-30 22:22:46 install libpng16-16:amd64 <none> 1.6.39-2
2024-07-30 22:22:46 status half-installed libpng16-16:amd64 1.6.39-2
2024-07-30 22:22:46 status unpacked libpng16-16:amd64 1.6.39-2
2024-07-30 22:22:46 install libfreetype6:amd64 <none> 2.12.1+dfsg-5+deb12u3
2024-07-30 22:22:46 status half-installed libfreetype6:amd64 2.12.1+dfsg-5+deb12u3
2024-07-30 22:22:46 status unpacked libfreetype6:amd64 2.12.1+dfsg-5+deb12u3
2024-07-30 22:22:46 install libfontconfig1:amd64 <none> 2.14.1-4
2024-07-30 22:22:46 status half-installed libfontconfig1:amd64 2.14.1-4
2024-07-30 22:22:46 status unpacked libfontconfig1:amd64 2.14.1-4
2024-07-30 22:22:46 install libde265-0:amd64 <none> 1.0.11-1+deb12u2
2024-07-30 22:22:46 status half-installed libde265-0:amd64 1.0.11-1+deb12u2
2024-07-30 22:22:46 status unpacked libde265-0:amd64 1.0.11-1+deb12u2
2024-07-30 22:22:46 install libnuma1:amd64 <none> 2.0.16-1
2024-07-30 22:22:46 status half-installed libnuma1:amd64 2.0.16-1
2024-07-30 22:22:46 status unpacked libnuma1:amd64 2.0.16-1
2024-07-30 22:22:46 install libx265-199:amd64 <none> 3.5-2+b1
2024-07-30 22:22:46 status half-installed libx265-199:amd64 3.5-2+b1
2024-07-30 22:22:46 status unpacked libx265-199:amd64 3.5-2+b1
2024-07-30 22:22:46 install libheif1:amd64 <none> 1.15.1-1
2024-07-30 22:22:46 status half-installed libheif1:amd64 1.15.1-1
2024-07-30 22:22:46 status unpacked libheif1:amd64 1.15.1-1
2024-07-30 22:22:46 install libdeflate0:amd64 <none> 1.14-1
2024-07-30 22:22:46 status half-installed libdeflate0:amd64 1.14-1
2024-07-30 22:22:46 status unpacked libdeflate0:amd64 1.14-1
2024-07-30 22:22:46 install libjbig0:amd64 <none> 2.1-6.1
2024-07-30 22:22:46 status half-installed libjbig0:amd64 2.1-6.1
2024-07-30 22:22:46 status unpacked libjbig0:amd64 2.1-6.1
2024-07-30 22:22:46 install liblerc4:amd64 <none> 4.0.0+ds-2
2024-07-30 22:22:46 status half-installed liblerc4:amd64 4.0.0+ds-2
2024-07-30 22:22:46 status unpacked liblerc4:amd64 4.0.0+ds-2
2024-07-30 22:22:46 install libwebp7:amd64 <none> 1.2.4-0.2+deb12u1
2024-07-30 22:22:46 status half-installed libwebp7:amd64 1.2.4-0.2+deb12u1
2024-07-30 22:22:46 status unpacked libwebp7:amd64 1.2.4-0.2+deb12u1
2024-07-30 22:22:46 install libtiff6:amd64 <none> 4.5.0-6+deb12u1
2024-07-30 22:22:46 status half-installed libtiff6:amd64 4.5.0-6+deb12u1
2024-07-30 22:22:46 status unpacked libtiff6:amd64 4.5.0-6+deb12u1
2024-07-30 22:22:46 install libxpm4:amd64 <none> 1:3.5.12-1.1+deb12u1
2024-07-30 22:22:46 status half-installed libxpm4:amd64 1:3.5.12-1.1+deb12u1
2024-07-30 22:22:46 status unpacked libxpm4:amd64 1:3.5.12-1.1+deb12u1
2024-07-30 22:22:47 install libgd3:amd64 <none> 2.3.3-9
